txn_id,user_id,amount,merchant,country,card_present,device_type,timestamp,velocity_1h,is_international,label
91336,2405,253.41,7,0,0,2,16455,2,0,0
91337,3647,201.56,4,4,0,1,16456,2,0,0
91338,3993,155.03,3,2,1,1,16457,2,0,0
91339,197,132.44,1,6,0,2,16458,2,0,0
91340,2387,153.45,0,1,0,0,16459,0,1,0
91341,4041,189.58,0,4,0,1,16460,1,1,0
91342,1162,151.25,1,7,0,2,16461,0,0,0
91343,4721,235.67,7,1,1,2,16462,3,0,0
91344,2094,169.77,1,4,0,0,16463,1,0,1
91345,3033,140.95,4,6,0,0,16464,3,1,1
91346,2162,301.39,2,4,0,0,16465,3,1,0
91347,1171,152.48,0,5,0,0,16466,6,0,0
91348,2290,119.62,4,0,0,0,16467,4,0,0
91349,2990,245.45,3,5,1,0,16468,1,0,0
91350,4328,129.77,2,3,0,2,16469,1,0,0
91351,1394,341.01,3,2,1,0,16470,0,0,0
91352,193,122.96,6,0,0,2,16471,2,1,1
91353,70,160.04,7,7,1,0,16472,3,0,0
91354,3366,206.43,5,2,1,2,16473,5,0,0
91355,2918,127.01,2,4,0,2,16474,0,0,0
91356,2919,275.24,6,2,0,2,16475,2,0,0
91357,2941,264.55,6,6,1,0,16476,1,0,0
91358,2193,274.29,0,6,1,2,16477,2,0,0
91359,4681,146.74,2,5,1,0,16478,1,0,0
91360,4221,125.75,3,5,1,0,16479,0,0,0
91361,3218,251.39,4,6,0,2,16480,3,0,0
91362,3310,289.08,6,5,1,0,16481,1,0,0
91363,4837,150.59,0,3,0,2,16482,3,1,0
91364,1159,187.95,3,1,0,0,16483,5,0,0
91365,1443,235.99,1,6,0,0,16484,2,0,0
91366,4268,232.03,7,3,0,2,16485,0,1,0
91367,2887,133.45,5,7,0,2,16486,2,0,0
91368,4391,165.04,3,1,0,2,16487,4,0,0
91369,523,120.28,4,4,1,1,16488,2,0,0
91370,2314,192.26,0,7,0,0,16489,2,0,0
91371,3200,132.97,5,4,0,0,16490,2,0,0
91372,3426,329.38,4,2,0,0,16491,2,0,1
91373,3148,145.54,0,5,1,1,16492,2,0,0
91374,2406,169.64,4,1,0,1,16493,2,0,0
91375,1646,142.6,5,5,0,2,16494,1,0,0
91376,2784,176.65,4,1,0,2,16495,2,0,1
91377,688,151.26,1,6,0,1,16496,1,0,0
91378,4117,195.37,5,0,0,0,16497,0,0,0
91379,208,292.72,3,3,1,1,16498,0,0,0
91380,4953,252.15,5,3,1,0,16499,2,1,0
91381,4851,153.13,7,0,0,2,16500,4,0,0
91382,262,132.82,2,2,1,0,16501,4,0,0
91383,3131,188.55,5,6,1,0,16502,2,0,0
91384,612,123.49,1,1,0,0,16503,4,0,0
91385,3531,191.99,5,7,0,0,16504,3,0,0
91386,2678,168.83,0,2,0,2,16505,0,1,1
91387,4003,155.38,2,5,0,0,16506,1,0,0
91388,2444,133.23,0,4,1,2,16507,1,0,0
91389,739,231.83,7,0,0,1,16508,4,0,1
91390,4039,391.0,2,1,1,0,16509,4,0,0
91391,185,133.4,4,7,0,0,16510,1,0,0
91392,669,156.48,7,1,1,1,16511,3,0,0
91393,2773,139.57,7,7,0,1,16512,4,0,0
91394,3645,590.9,1,4,1,2,16513,2,0,0
91395,4861,399.03,7,4,0,1,16514,1,0,1
91396,1597,134.44,6,0,1,0,16515,0,0,0
91397,216,143.48,7,4,1,0,16516,2,0,0
91398,1279,129.54,1,1,1,0,16517,0,0,0
91399,3549,198.4,3,6,0,0,16518,2,0,0
91400,4638,161.29,3,2,1,2,16519,2,0,0
91401,4964,331.98,6,4,1,1,16520,4,0,1
91402,3223,150.93,0,6,1,0,16521,3,0,0
91403,754,170.48,6,1,1,0,16522,1,1,0
91404,2268,234.67,2,6,1,2,16523,3,0,0
91405,933,145.16,1,4,0,0,16524,4,0,0
91406,2483,125.57,6,2,1,0,16525,1,0,0
91407,836,175.73,5,0,0,0,16526,2,0,0
91408,3564,179.4,3,5,0,2,16527,2,0,0
91409,364,223.67,5,4,0,2,16528,1,0,0
91410,3775,187.58,2,0,1,0,16529,1,0,0
91411,4589,235.44,6,4,1,0,16530,1,0,0
91412,1317,307.11,5,5,0,1,16531,0,0,0
91413,3681,224.0,7,2,0,0,16532,4,0,0
91414,627,251.47,7,5,1,0,16533,2,0,0
91415,3583,135.97,5,0,1,0,16534,2,0,0
91416,543,134.82,6,7,0,2,16535,1,0,0
91417,1177,158.51,7,6,1,2,16536,5,0,0
91418,457,129.74,2,7,1,0,16537,0,0,0
91419,1177,179.16,0,0,1,1,16538,4,0,0
91420,361,191.93,2,6,1,0,16539,3,1,1
91421,4782,147.4,4,3,0,1,16540,2,0,0
91422,3033,544.43,3,5,0,0,16541,2,1,1
91423,286,241.48,2,2,0,0,16542,0,0,0
91424,404,234.14,4,4,1,0,16543,0,0,0
91425,2327,201.4,1,5,1,0,16544,3,1,0
91426,4223,139.82,1,1,0,0,16545,1,0,0
91427,385,136.94,7,1,1,2,16546,2,0,0
91428,2191,133.19,5,7,0,2,16547,3,0,0
91429,3093,241.54,2,0,0,0,16548,1,0,0
91430,255,154.39,6,1,0,2,16549,3,0,0
91431,114,138.19,3,1,0,0,16550,4,1,1
91432,1263,306.01,3,3,1,2,16551,2,0,1
91433,4641,256.55,4,1,1,2,16552,1,0,0
91434,1506,121.05,2,0,0,0,16553,1,0,1
91435,3962,145.5,5,3,1,1,16554,1,0,0
91436,4161,163.02,5,6,0,0,16555,2,1,1
91437,1203,138.27,6,7,1,0,16556,1,0,0
91438,4559,169.2,1,3,0,1,16557,4,1,0
91439,2463,181.84,7,4,0,0,16558,3,0,0
91440,4408,177.74,4,6,0,2,16559,3,1,0
91441,545,173.03,0,4,1,2,16560,1,0,0
91442,3178,270.56,3,2,0,2,16561,5,0,0
91443,1587,119.56,6,1,1,0,16562,4,0,0
91444,3717,122.21,4,6,0,1,16563,2,0,0
91445,1318,284.06,4,0,0,0,16564,1,0,1
91446,1669,240.2,6,2,0,0,16565,1,0,0
91447,56,226.1,4,0,0,0,16566,2,0,0
91448,4945,144.33,4,7,1,2,16567,0,0,0
91449,967,127.07,0,1,0,2,16568,1,0,0
91450,1945,142.21,7,2,1,0,16569,1,1,1
91451,2499,321.73,4,4,1,0,16570,2,1,1
91452,1332,149.56,6,0,1,0,16571,4,0,0
91453,3364,189.64,3,5,0,2,16572,1,0,0
91454,1400,181.61,1,7,0,2,16573,1,0,0
91455,3548,122.56,3,0,1,0,16574,2,0,0
91456,2711,242.06,5,2,1,0,16575,2,0,0
91457,3903,155.01,1,6,0,0,16576,2,0,0
91458,3821,122.82,6,5,0,0,16577,2,0,0
91459,1635,137.96,4,5,1,2,16578,2,1,0
91460,2921,164.77,5,6,0,0,16579,3,0,0
91461,3690,268.91,2,1,1,2,16580,1,1,0
91462,3576,154.12,7,2,0,0,16581,6,0,0
91463,2973,196.32,5,4,1,1,16582,0,0,0
91464,4396,177.96,1,2,1,2,16583,1,0,0
91465,217,154.05,0,5,0,2,16584,4,0,0
91466,2818,128.38,0,1,1,2,16585,6,0,0
91467,108,284.44,4,4,0,0,16586,1,0,0
91468,2409,306.48,3,5,1,0,16587,0,0,0
91469,1167,135.55,5,7,1,0,16588,3,0,0
91470,4839,125.27,3,2,1,0,16589,1,0,0
91471,1448,451.02,7,3,0,0,16590,3,0,0
91472,1199,175.55,5,1,0,1,16591,4,0,0
91473,1228,144.65,5,5,1,0,16592,1,0,0
91474,4596,126.69,3,6,1,2,16593,5,0,0
91475,308,197.66,6,3,0,0,16594,1,0,0
91476,3928,206.73,5,4,0,0,16595,2,0,0
91477,1670,278.6,1,2,0,2,16596,1,0,0
91478,1200,131.96,0,1,0,0,16597,3,0,1
91479,3770,421.96,6,5,1,0,16598,6,1,1
91480,2149,247.34,3,7,0,0,16599,3,0,0
91481,1667,344.66,6,6,0,0,16600,3,0,1
91482,2400,131.54,5,4,1,1,16601,1,0,0
91483,2194,263.05,5,4,0,0,16602,1,0,1
91484,3256,207.5,6,1,0,0,16603,2,0,0
91485,1884,138.43,7,6,1,0,16604,0,0,0
91486,145,258.66,5,3,0,0,16605,4,0,1
91487,3872,228.36,5,0,1,1,16606,1,0,0
91488,76,198.56,2,0,0,0,16607,9,0,1
91489,4965,464.23,4,3,0,1,16608,3,0,0
91490,2773,194.4,1,7,1,0,16609,1,0,0
91491,386,193.11,1,5,0,0,16610,1,0,0
91492,2215,196.3,5,0,1,0,16611,0,0,0
91493,447,181.97,0,4,1,2,16612,2,0,0
91494,4497,368.54,7,1,0,2,16613,1,0,0
91495,1124,301.92,5,6,1,0,16614,2,0,0
91496,2082,219.74,1,3,1,2,16615,2,0,0
91497,3902,260.34,1,2,0,1,16616,0,1,0
91498,2464,160.03,4,3,0,0,16617,2,0,1
91499,598,401.21,6,4,0,0,16618,4,0,0
91500,4909,210.73,6,4,0,0,16619,3,0,0
91501,378,358.54,6,2,0,0,16620,3,0,0
91502,883,173.1,2,2,0,1,16621,1,0,0
91503,1880,119.78,4,1,0,0,16622,3,0,0
91504,2817,135.9,4,3,1,2,16623,3,0,0
91505,3561,216.45,1,4,0,2,16624,1,0,0
91506,3394,176.85,5,5,1,2,16625,2,0,0
91507,2200,248.52,4,1,0,0,16626,0,0,0
91508,2792,148.74,7,6,0,2,16627,2,0,0
91509,2,332.57,1,5,1,0,16628,2,0,0
91510,1725,125.58,0,0,0,2,16629,5,0,0
91511,1947,281.92,3,7,1,1,16630,4,0,0
91512,3415,198.01,5,3,0,2,16631,0,0,0
91513,958,264.48,0,7,1,0,16632,5,0,0
91514,4891,210.44,0,1,0,2,16633,1,0,0
91515,3276,275.69,1,3,1,0,16634,7,0,0
91516,3080,172.08,4,5,1,1,16635,1,0,0
91517,3860,183.75,1,5,0,2,16636,4,0,0
91518,1716,120.07,7,7,0,0,16637,3,0,0
91519,1530,237.4,3,3,0,2,16638,0,0,0
91520,1297,128.49,3,3,1,2,16639,1,0,0
91521,3693,194.87,3,3,1,0,16640,2,0,0
91522,2337,166.12,0,7,0,0,16641,0,0,0
91523,4407,399.3,5,7,0,0,16642,4,0,0
91524,2251,152.21,3,7,0,2,16643,1,0,0
91525,2377,221.72,0,4,0,0,16644,2,0,0
91526,2146,241.28,5,5,0,0,16645,5,0,0
91527,364,436.73,4,6,1,1,16646,7,0,1
91528,1515,133.51,4,2,0,0,16647,2,0,0
91529,320,240.96,2,3,0,2,16648,2,0,1
91530,3160,155.23,6,6,1,2,16649,2,1,1
91531,4453,158.92,2,0,1,0,16650,1,0,0
91532,3441,181.13,7,4,0,0,16651,1,1,1
91533,168,158.61,5,0,1,2,16652,0,0,0
91534,2234,179.61,6,5,1,2,16653,7,1,0
91535,595,172.63,1,5,0,0,16654,5,0,0
91536,1013,127.94,5,1,1,2,16655,1,0,0
91537,4711,120.93,4,5,0,0,16656,5,0,0
91538,3422,125.06,6,7,0,2,16657,2,0,1
91539,1543,213.27,2,4,0,2,16658,2,0,0
91540,2491,217.53,3,4,0,1,16659,0,0,0
91541,827,151.44,2,5,0,1,16660,1,0,0
91542,3442,135.18,4,3,0,2,16661,1,1,0
91543,4208,212.4,4,1,0,0,16662,3,0,0
91544,2334,133.65,2,5,0,2,16663,3,1,1
91545,2442,246.46,3,2,0,0,16664,1,0,0
91546,1122,178.11,1,0,1,2,16665,3,0,0
91547,4263,121.87,0,4,1,1,16666,1,0,0
91548,1305,153.82,6,6,0,1,16667,2,0,0
91549,1960,323.0,1,2,1,0,16668,5,0,0
91550,4136,200.38,5,3,0,0,16669,4,0,1
91551,488,278.61,1,1,0,0,16670,1,0,0
91552,1539,229.2,6,4,0,0,16671,2,0,1
91553,436,214.8,6,2,1,2,16672,0,0,0
91554,3886,123.88,7,5,1,0,16673,1,0,0
91555,1122,180.02,2,1,1,2,16674,2,1,1
91556,4421,157.29,2,5,0,0,16675,1,0,0
91557,470,180.74,6,3,1,2,16676,2,0,0
91558,3900,152.85,1,2,0,2,16677,1,1,0
91559,2550,409.86,2,7,1,2,16678,2,0,0
91560,1276,337.51,4,1,0,1,16679,4,0,0
91561,3327,288.09,1,7,0,1,16680,0,0,0
91562,4505,138.37,4,7,0,1,16681,1,0,1
91563,3938,215.14,4,0,1,1,16682,1,0,0
91564,1122,271.57,2,4,0,0,16683,2,1,1
91565,2156,194.59,1,3,0,0,16684,4,0,1
91566,350,242.15,5,7,1,0,16685,4,0,0
91567,2171,180.72,5,6,1,2,16686,3,0,0
91568,259,171.97,3,0,0,2,16687,5,0,0
91569,2453,209.95,4,4,1,0,16688,3,0,0
91570,2003,146.13,6,4,0,0,16689,2,0,0
91571,177,298.07,5,1,1,0,16690,1,0,0
91572,1838,149.96,6,0,1,2,16691,1,1,1
91573,2430,123.83,6,2,0,0,16692,2,0,1
91574,4066,216.37,0,0,1,1,16693,1,0,0
91575,3959,317.11,0,2,1,2,16694,1,0,0
91576,3918,156.59,2,4,0,2,16695,0,0,0
91577,1604,140.72,0,4,0,2,16696,2,0,1
91578,287,169.09,3,0,1,2,16697,2,0,0
91579,4555,274.77,2,4,1,2,16698,3,0,0
91580,4868,194.27,5,5,0,2,16699,2,1,1
91581,3709,181.23,5,4,0,2,16700,2,0,0
91582,2360,364.86,6,7,0,0,16701,1,0,1
91583,2214,173.06,4,5,0,2,16702,1,0,0
91584,2310,138.05,0,6,1,1,16703,1,0,0
91585,2549,147.09,3,5,0,0,16704,3,1,1
91586,2968,172.14,5,4,0,1,16705,0,0,0
91587,2996,161.4,2,4,0,1,16706,4,0,0
91588,4207,162.98,4,6,1,0,16707,2,0,0
91589,1097,155.6,0,5,0,2,16708,2,0,0
91590,2213,358.08,6,6,1,1,16709,3,0,0
91591,1634,119.19,2,7,1,0,16710,2,1,1
91592,1662,192.82,0,3,0,1,16711,3,0,0
91593,988,232.72,7,0,0,0,16712,4,0,0
91594,3122,184.06,6,4,0,2,16713,1,0,0
91595,4875,278.51,0,6,0,0,16714,2,1,0
91596,3994,375.68,6,6,1,0,16715,3,0,0
91597,3004,132.49,3,1,0,2,16716,0,1,1
91598,2844,154.47,1,7,1,0,16717,1,0,0
91599,3796,157.68,6,4,1,1,16718,0,0,0
91600,2816,309.92,7,5,0,0,16719,2,1,1
91601,2393,220.81,4,0,0,0,16720,4,0,0
91602,575,265.41,6,0,0,2,16721,2,0,0
91603,3261,299.71,6,3,0,0,16722,3,0,0
91604,4250,120.01,7,4,0,2,16723,1,1,1
91605,1683,149.02,3,4,0,0,16724,4,0,0
91606,1202,135.25,7,2,1,2,16725,4,0,0
91607,147,477.22,1,0,1,0,16726,1,0,0
91608,1767,154.37,0,1,1,0,16727,1,1,0
91609,2792,185.99,3,7,0,0,16728,4,0,0
91610,271,126.87,6,6,1,0,16729,7,0,0
91611,16,183.7,0,7,0,2,16730,2,0,0
91612,2964,235.26,0,6,1,0,16731,3,0,0
91613,3584,207.85,6,1,1,0,16732,1,1,0
91614,4243,184.96,5,4,1,2,16733,0,1,1
91615,4020,137.9,1,1,0,1,16734,3,0,0
91616,1032,210.27,3,0,1,1,16735,0,1,1
91617,4146,124.93,5,0,1,0,16736,1,0,0
91618,1725,129.74,7,7,0,0,16737,1,0,0
91619,2952,146.88,7,5,0,0,16738,3,0,0
91620,13,141.72,6,3,0,1,16739,1,0,0
91621,1226,144.42,2,4,1,0,16740,2,1,1
91622,659,157.28,6,0,1,2,16741,3,0,0
91623,4530,124.48,0,5,1,2,16742,0,0,0
91624,3479,164.83,6,4,1,1,16743,2,0,0
91625,1977,201.01,6,5,1,0,16744,2,1,0
91626,3946,195.9,3,3,0,0,16745,4,0,0
91627,2206,124.32,3,3,1,0,16746,2,0,0
91628,2973,154.55,0,4,0,0,16747,3,0,0
91629,2621,168.75,6,3,1,1,16748,1,0,0
91630,3619,128.79,7,5,1,1,16749,2,0,0
91631,1392,197.81,1,6,0,0,16750,2,1,0
91632,4473,225.51,7,1,1,0,16751,2,0,0
91633,3178,119.62,4,5,1,1,16752,1,0,0
91634,4928,261.84,2,1,0,2,16753,3,0,1
91635,2419,193.87,5,0,0,1,16754,1,0,0
91636,2158,119.42,3,0,0,2,16755,1,0,0
91637,2342,205.72,2,5,0,0,16756,0,0,0
91638,4058,254.54,3,5,0,2,16757,2,0,0
91639,2379,286.47,5,4,0,0,16758,2,0,0
91640,2472,174.06,3,6,0,2,16759,2,0,0
91641,2272,154.21,5,4,0,0,16760,2,0,0
91642,2221,152.64,3,6,0,1,16761,2,0,0
91643,3201,125.01,5,1,0,1,16762,3,0,1
91644,246,142.62,4,7,1,2,16763,2,0,0
91645,2344,137.21,0,6,0,0,16764,1,0,0
91646,609,198.97,1,0,0,1,16765,4,0,0
91647,352,133.8,0,0,0,2,16766,2,0,0
91648,3720,215.15,4,3,0,1,16767,0,0,0
91649,293,203.59,6,6,0,0,16768,4,0,0
91650,3527,170.85,0,4,1,2,16769,2,0,0
91651,3184,120.29,1,4,1,0,16770,2,0,0
91652,4812,156.62,4,5,1,2,16771,2,0,0
91653,4173,129.06,2,7,0,0,16772,2,0,0
91654,1611,249.17,6,5,0,0,16773,5,0,0
91655,4176,273.0,1,7,0,0,16774,3,0,0
91656,3628,122.54,0,1,1,2,16775,1,0,0
91657,436,170.99,0,6,0,0,16776,5,0,0
91658,3765,228.43,0,1,1,1,16777,4,0,0
91659,3858,148.65,5,2,0,0,16778,0,0,0
91660,4008,181.0,0,5,1,0,16779,1,0,0
91661,3261,259.27,0,0,0,0,16780,3,0,0
91662,1817,161.98,1,6,0,0,16781,3,0,0
91663,4131,131.25,3,5,1,0,16782,1,0,0
91664,4679,323.39,6,1,0,1,16783,3,0,0
91665,212,158.93,3,2,0,0,16784,0,0,0
91666,4379,153.88,1,0,1,2,16785,0,0,0
91667,2781,194.49,7,4,1,0,16786,0,0,0
91668,2186,260.14,0,0,1,1,16787,0,0,0
91669,4683,394.53,4,2,1,1,16788,4,0,1
91670,485,199.9,5,7,0,1,16789,2,0,0
91671,2806,152.8,5,6,1,0,16790,1,0,0
91672,3979,165.16,5,6,0,0,16791,4,0,1
91673,2534,211.12,6,2,1,2,16792,1,0,0
91674,835,393.34,0,3,1,1,16793,0,0,0
91675,2048,448.88,7,2,1,0,16794,2,0,0
91676,2470,207.6,0,0,1,0,16795,3,0,0
91677,1162,154.96,0,2,0,0,16796,1,0,0
91678,4102,164.77,7,4,0,0,16797,2,0,0
91679,3167,341.16,1,6,0,0,16798,2,0,0
91680,2978,223.53,5,3,0,1,16799,4,0,0
91681,2609,152.08,5,3,0,0,16800,3,1,1
91682,1824,176.95,1,7,0,0,16801,2,0,1
91683,4381,172.19,3,0,0,1,16802,4,0,0
91684,378,267.5,2,5,0,1,16803,2,0,0
91685,742,120.2,1,5,0,0,16804,1,0,0
91686,785,225.33,4,3,1,1,16805,0,1,0
91687,561,134.8,5,1,0,0,16806,4,1,0
91688,2183,149.12,7,2,0,1,16807,0,0,0
91689,2829,206.77,3,1,0,0,16808,1,0,0
91690,2436,252.32,7,6,0,2,16809,2,0,0
91691,1343,224.55,1,2,0,2,16810,1,0,1
91692,1221,145.29,3,5,1,0,16811,3,0,0
91693,124,177.62,5,5,0,0,16812,4,0,1
91694,1868,149.25,4,2,1,0,16813,3,0,0
91695,4174,168.7,7,4,0,2,16814,4,1,0
91696,2949,195.13,1,5,1,0,16815,1,0,0
91697,3346,123.83,3,6,1,0,16816,1,0,0
91698,1864,372.17,1,1,1,2,16817,2,0,0
91699,3545,182.55,3,0,1,0,16818,3,0,0
91700,371,165.68,5,6,0,2,16819,2,0,1
91701,4250,170.91,1,1,0,2,16820,1,0,0
91702,1611,262.95,1,2,0,2,16821,3,0,0
91703,4513,129.06,7,4,1,2,16822,1,0,0
91704,1046,307.6,2,1,1,0,16823,4,0,0
91705,4352,140.12,0,0,1,2,16824,3,0,0
91706,1605,212.91,2,6,0,1,16825,1,0,0
91707,854,184.04,3,6,1,2,16826,2,0,0
91708,35,234.26,5,2,0,0,16827,1,0,0
91709,1247,132.24,0,5,1,2,16828,2,0,0
91710,1150,254.8,4,7,0,2,16829,1,0,0
91711,2177,203.09,3,5,1,1,16830,3,0,0
91712,4906,239.64,0,4,0,2,16831,1,0,0
91713,3642,172.61,2,2,0,0,16832,2,0,1
91714,3928,259.76,1,1,1,1,16833,1,0,0
91715,1253,239.61,2,4,0,2,16834,4,0,1
91716,2270,133.78,4,6,1,0,16835,2,0,0
91717,4960,391.32,7,1,1,0,16836,3,0,1
91718,3520,404.34,4,6,0,0,16837,1,0,0
91719,4685,444.92,1,4,1,0,16838,0,0,1
91720,4451,127.3,5,4,0,0,16839,1,0,0
91721,2984,229.27,5,4,0,0,16840,2,0,0
91722,1442,200.73,6,7,0,1,16841,5,0,0
91723,4536,414.64,4,1,0,0,16842,0,0,0
91724,523,194.14,4,1,0,2,16843,0,0,0
91725,3033,211.27,7,3,0,0,16844,7,0,1
91726,1320,123.43,5,0,1,0,16845,1,0,0
91727,4749,150.7,4,1,1,0,16846,1,0,0
91728,664,198.82,1,4,1,2,16847,0,0,0
91729,3172,147.52,5,7,0,2,16848,2,0,0
91730,1160,163.87,4,1,1,1,16849,5,0,0
91731,3319,272.96,3,4,1,0,16850,2,0,0
91732,903,398.03,0,0,1,0,16851,0,0,1
91733,4414,434.61,1,5,0,2,16852,2,1,1
91734,1009,175.17,4,5,0,0,16853,1,0,0
91735,1223,168.6,7,1,0,0,16854,2,0,0
91736,127,164.39,0,7,0,0,16855,1,0,0
91737,1053,119.17,4,2,1,0,16856,3,0,0
91738,859,196.2,4,2,0,0,16857,1,0,0
91739,4584,124.01,6,7,0,0,16858,1,0,0
91740,3410,317.85,6,4,0,2,16859,1,0,1
91741,3586,151.14,6,7,1,0,16860,2,0,0
91742,1979,176.61,1,5,0,0,16861,3,0,0
91743,2997,306.77,1,7,0,2,16862,1,0,1
91744,4804,217.28,4,0,0,0,16863,1,0,0
91745,317,129.93,0,2,0,0,16864,2,0,1
91746,2734,213.32,6,3,0,2,16865,3,0,0
91747,3400,191.43,4,3,0,1,16866,1,0,0
91748,4708,242.81,0,2,1,1,16867,0,1,0
91749,4667,125.82,6,4,0,1,16868,1,0,0
91750,304,374.97,5,2,0,0,16869,3,0,1
91751,1929,124.15,7,4,0,0,16870,2,0,0
91752,2450,169.48,4,1,0,2,16871,5,0,0
91753,1878,212.87,2,7,0,0,16872,3,1,0
91754,749,221.52,4,2,0,1,16873,4,0,0
91755,3275,143.56,3,1,0,0,16874,1,0,0
91756,3227,201.01,3,0,1,2,16875,1,0,0
91757,416,123.27,6,5,0,0,16876,2,0,0
91758,222,152.85,1,1,0,0,16877,0,0,0
91759,3414,336.13,6,4,0,2,16878,1,0,0
91760,3931,168.03,3,4,0,2,16879,5,0,0
91761,2763,273.9,1,4,0,2,16880,3,0,0
91762,4827,131.62,3,6,0,2,16881,2,0,0
91763,1008,167.65,3,0,0,1,16882,2,0,0
91764,4529,194.46,0,1,1,2,16883,4,0,0
91765,657,148.8,1,1,0,0,16884,1,0,0
91766,3367,429.36,3,2,0,0,16885,1,0,0
91767,4809,175.93,0,5,0,2,16886,2,0,0
91768,4537,145.0,0,0,1,2,16887,2,1,0
91769,1551,206.03,0,5,0,0,16888,2,0,0
91770,892,268.7,4,6,0,0,16889,4,1,1
91771,3999,150.38,7,2,1,2,16890,2,0,0
91772,3334,167.09,4,0,0,1,16891,3,0,0
91773,3905,354.14,3,3,1,0,16892,1,0,0
91774,1366,130.78,3,1,0,0,16893,5,0,0
91775,1054,135.98,4,1,0,0,16894,2,0,0
91776,4182,645.35,7,5,0,2,16895,1,0,1
91777,709,165.17,3,1,0,2,16896,0,0,0
91778,2468,184.51,1,0,0,0,16897,3,0,0
91779,302,176.79,2,1,0,2,16898,2,0,0
91780,3457,198.75,4,1,0,0,16899,0,0,1
91781,3317,166.44,3,1,1,1,16900,2,0,0
91782,1420,153.72,3,1,0,0,16901,2,1,0
91783,2042,156.51,6,1,1,0,16902,2,0,0
91784,3922,196.65,7,4,0,0,16903,1,0,0
91785,4845,164.41,2,2,0,1,16904,0,0,1
91786,1396,162.76,5,4,0,1,16905,0,0,0
91787,4279,150.32,4,1,1,0,16906,5,0,0
91788,689,258.37,2,6,0,0,16907,5,0,0
91789,3255,133.23,1,6,0,1,16908,2,0,0
91790,1860,193.32,1,4,0,1,16909,3,0,0
91791,809,405.08,2,5,1,2,16910,3,0,0
91792,3255,136.25,6,2,0,0,16911,1,0,0
91793,3018,162.19,7,6,0,2,16912,1,0,0
91794,458,220.23,1,2,1,0,16913,4,1,0
91795,719,164.08,3,1,0,2,16914,1,0,0
91796,2731,119.82,6,5,0,0,16915,2,0,0
91797,1517,217.47,2,7,0,1,16916,3,0,0
91798,2513,220.07,6,2,0,2,16917,0,0,0
91799,1106,231.31,2,5,0,1,16918,3,0,1
91800,313,176.01,4,4,0,2,16919,0,0,0
91801,1840,147.91,3,3,1,0,16920,1,0,0
91802,4914,240.28,3,4,0,1,16921,2,0,0
91803,3013,143.86,6,1,1,2,16922,4,0,0
91804,3976,137.03,3,3,1,0,16923,0,0,0
91805,2744,143.88,5,0,0,0,16924,3,0,0
91806,622,142.47,1,3,0,2,16925,3,0,0
91807,3035,153.29,1,3,0,2,16926,2,0,0
91808,4212,526.29,3,0,0,0,16927,2,0,0
91809,1645,128.15,5,1,1,0,16928,0,0,0
91810,3351,165.21,4,7,1,1,16929,1,0,0
91811,3625,315.45,7,4,0,1,16930,2,0,1
91812,87,119.55,7,6,1,2,16931,3,0,0
91813,3165,316.43,5,3,0,0,16932,2,0,0
91814,1249,127.55,2,3,1,0,16933,2,0,0
91815,3387,166.05,0,0,0,1,16934,1,0,0
91816,2303,138.85,6,5,1,2,16935,2,1,1
91817,3062,205.98,1,3,0,2,16936,0,0,0
91818,3346,450.61,0,5,0,1,16937,4,0,1
91819,2375,239.11,2,4,1,2,16938,2,0,0
91820,3964,230.87,2,0,1,1,16939,1,0,0
91821,136,169.51,2,7,1,2,16940,4,0,0
91822,362,187.59,2,7,0,0,16941,0,0,0
91823,3345,180.14,1,3,0,0,16942,3,1,0
91824,1843,155.68,2,6,0,0,16943,1,0,0
91825,3489,395.72,5,7,0,2,16944,1,0,1
91826,4674,290.89,2,6,0,0,16945,2,0,0
91827,3044,296.61,2,0,0,0,16946,2,1,1
91828,3104,143.15,4,7,1,1,16947,1,0,0
91829,136,229.64,2,0,0,0,16948,4,0,0
91830,1087,184.34,5,5,1,2,16949,1,0,0
91831,209,187.01,6,5,1,1,16950,1,0,0
91832,2088,133.55,6,5,0,0,16951,5,0,0
91833,514,167.54,5,7,1,1,16952,2,1,0
91834,1792,173.32,6,3,1,0,16953,6,0,1
91835,1841,211.94,5,7,0,0,16954,3,0,0
91836,3047,192.65,3,3,1,1,16955,4,0,0
91837,4849,141.55,1,2,0,0,16956,2,0,0
91838,2591,124.35,6,7,0,0,16957,2,0,0
91839,2628,267.39,1,0,0,2,16958,2,1,0
91840,2394,195.77,0,2,0,0,16959,1,0,0
91841,1417,184.54,5,4,1,0,16960,5,1,0
91842,1034,135.3,3,4,0,0,16961,1,0,0
91843,4147,364.28,0,2,1,2,16962,0,0,0
91844,1196,214.84,1,0,0,2,16963,5,0,0
91845,3098,205.91,2,0,0,2,16964,0,0,0
91846,1359,156.22,6,3,0,2,16965,1,0,0
91847,748,174.55,0,2,0,2,16966,1,1,1
91848,4716,233.54,0,1,0,0,16967,5,1,0
91849,2078,154.76,6,7,1,2,16968,2,0,0
91850,4807,354.18,4,6,1,1,16969,5,1,1
91851,4325,157.54,4,3,0,0,16970,0,1,1
91852,2640,154.64,0,6,0,0,16971,1,0,0
91853,3195,169.17,0,3,1,1,16972,4,0,0
91854,4331,188.42,2,4,0,2,16973,1,0,0
91855,3515,161.37,1,6,0,1,16974,4,0,0
